sku,date,units_sold
SKU-004-ELECTRONICS,2025-06-09,159.3
SKU-004-ELECTRONICS,2025-06-10,143.2
SKU-004-ELECTRONICS,2025-06-11,125.5
SKU-004-ELECTRONICS,2025-06-12,134.9
SKU-004-ELECTRONICS,2025-06-13,127.8
SKU-004-ELECTRONICS,2025-06-14,124.1
SKU-004-ELECTRONICS,2025-06-15,148.8
SKU-004-ELECTRONICS,2025-06-16,147.3
SKU-004-ELECTRONICS,2025-06-17,159.9
SKU-004-ELECTRONICS,2025-06-18,142.8
SKU-004-ELECTRONICS,2025-06-19,136.2
SKU-004-ELECTRONICS,2025-06-20,122.8
SKU-004-ELECTRONICS,2025-06-21,155.9
SKU-004-ELECTRONICS,2025-06-22,149.6
SKU-004-ELECTRONICS,2025-06-23,165.7
SKU-004-ELECTRONICS,2025-06-24,156.2
SKU-004-ELECTRONICS,2025-06-25,148.1
SKU-004-ELECTRONICS,2025-06-26,124.6
SKU-004-ELECTRONICS,2025-06-27,137.9
SKU-004-ELECTRONICS,2025-06-28,151.5
SKU-004-ELECTRONICS,2025-06-29,147.4
SKU-004-ELECTRONICS,2025-06-30,179.2
SKU-004-ELECTRONICS,2025-07-01,153.4
SKU-004-ELECTRONICS,2025-07-02,146.1
SKU-004-ELECTRONICS,2025-07-03,134.9
SKU-004-ELECTRONICS,2025-07-04,154.1
SKU-004-ELECTRONICS,2025-07-05,146.3
SKU-004-ELECTRONICS,2025-07-06,161.2
SKU-004-ELECTRONICS,2025-07-07,177.0
SKU-004-ELECTRONICS,2025-07-08,170.7
SKU-004-ELECTRONICS,2025-07-09,169.4
SKU-004-ELECTRONICS,2025-07-10,141.1
SKU-004-ELECTRONICS,2025-07-11,138.6
SKU-004-ELECTRONICS,2025-07-12,147.2
SKU-004-ELECTRONICS,2025-07-13,161.6
SKU-004-ELECTRONICS,2025-07-14,186.3
SKU-004-ELECTRONICS,2025-07-15,179.5
SKU-004-ELECTRONICS,2025-07-16,156.7
SKU-004-ELECTRONICS,2025-07-17,147.9
SKU-004-ELECTRONICS,2025-07-18,123.2
SKU-004-ELECTRONICS,2025-07-19,169.7
SKU-004-ELECTRONICS,2025-07-20,180.2
SKU-004-ELECTRONICS,2025-07-21,157.7
SKU-004-ELECTRONICS,2025-07-22,171.2
SKU-004-ELECTRONICS,2025-07-23,163.2
SKU-004-ELECTRONICS,2025-07-24,169.9
SKU-004-ELECTRONICS,2025-07-25,154.5
SKU-004-ELECTRONICS,2025-07-26,177.0
SKU-004-ELECTRONICS,2025-07-27,195.3
SKU-004-ELECTRONICS,2025-07-28,192.2
SKU-004-ELECTRONICS,2025-07-29,166.4
SKU-004-ELECTRONICS,2025-07-30,147.4
SKU-004-ELECTRONICS,2025-07-31,147.4
SKU-004-ELECTRONICS,2025-08-01,158.9
SKU-004-ELECTRONICS,2025-08-02,165.4
SKU-004-ELECTRONICS,2025-08-03,158.9
SKU-004-ELECTRONICS,2025-08-04,190.2
SKU-004-ELECTRONICS,2025-08-05,165.0
SKU-004-ELECTRONICS,2025-08-06,156.7
SKU-004-ELECTRONICS,2025-08-07,161.0
SKU-004-ELECTRONICS,2025-08-08,149.0
SKU-004-ELECTRONICS,2025-08-09,151.7
SKU-004-ELECTRONICS,2025-08-10,163.2
SKU-004-ELECTRONICS,2025-08-11,180.1
SKU-004-ELECTRONICS,2025-08-12,176.8
SKU-004-ELECTRONICS,2025-08-13,157.3
SKU-004-ELECTRONICS,2025-08-14,137.3
SKU-004-ELECTRONICS,2025-08-15,150.8
SKU-004-ELECTRONICS,2025-08-16,165.8
SKU-004-ELECTRONICS,2025-08-17,156.5
SKU-004-ELECTRONICS,2025-08-18,184.7
SKU-004-ELECTRONICS,2025-08-19,163.8
SKU-004-ELECTRONICS,2025-08-20,153.6
SKU-004-ELECTRONICS,2025-08-21,155.6
SKU-004-ELECTRONICS,2025-08-22,128.0
SKU-004-ELECTRONICS,2025-08-23,151.8
SKU-004-ELECTRONICS,2025-08-24,187.8
SKU-004-ELECTRONICS,2025-08-25,191.9
SKU-004-ELECTRONICS,2025-08-26,161.9
SKU-004-ELECTRONICS,2025-08-27,141.3
SKU-004-ELECTRONICS,2025-08-28,156.8
SKU-004-ELECTRONICS,2025-08-29,143.1
SKU-004-ELECTRONICS,2025-08-30,154.0
SKU-004-ELECTRONICS,2025-08-31,146.5
SKU-004-ELECTRONICS,2025-09-01,173.1
SKU-004-ELECTRONICS,2025-09-02,147.7
SKU-004-ELECTRONICS,2025-09-03,148.3
SKU-004-ELECTRONICS,2025-09-04,161.0
SKU-004-ELECTRONICS,2025-09-05,152.5
SKU-004-ELECTRONICS,2025-09-06,167.0
SKU-004-ELECTRONICS,2025-09-07,162.9
SKU-004-ELECTRONICS,2025-09-08,173.8
SKU-004-ELECTRONICS,2025-09-09,158.7
SKU-004-ELECTRONICS,2025-09-10,173.0
SKU-004-ELECTRONICS,2025-09-11,130.1
SKU-004-ELECTRONICS,2025-09-12,117.9
SKU-004-ELECTRONICS,2025-09-13,139.8
SKU-004-ELECTRONICS,2025-09-14,172.2
SKU-004-ELECTRONICS,2025-09-15,160.1
SKU-004-ELECTRONICS,2025-09-16,162.9
SKU-004-ELECTRONICS,2025-09-17,128.9
SKU-004-ELECTRONICS,2025-09-18,125.5
SKU-004-ELECTRONICS,2025-09-19,116.2
SKU-004-ELECTRONICS,2025-09-20,128.8
SKU-004-ELECTRONICS,2025-09-21,153.4
SKU-004-ELECTRONICS,2025-09-22,170.3
SKU-004-ELECTRONICS,2025-09-23,180.6
SKU-004-ELECTRONICS,2025-09-24,149.8
SKU-004-ELECTRONICS,2025-09-25,117.4
SKU-004-ELECTRONICS,2025-09-26,115.8
SKU-004-ELECTRONICS,2025-09-27,121.1
SKU-004-ELECTRONICS,2025-09-28,152.2
SKU-004-ELECTRONICS,2025-09-29,148.8
SKU-004-ELECTRONICS,2025-09-30,151.9
SKU-004-ELECTRONICS,2025-10-01,126.6
SKU-004-ELECTRONICS,2025-10-02,146.4
SKU-004-ELECTRONICS,2025-10-03,122.6
SKU-004-ELECTRONICS,2025-10-04,145.7
SKU-004-ELECTRONICS,2025-10-05,147.6
SKU-004-ELECTRONICS,2025-10-06,185.3
SKU-004-ELECTRONICS,2025-10-07,135.2
SKU-004-ELECTRONICS,2025-10-08,144.6
SKU-004-ELECTRONICS,2025-10-09,142.4
SKU-004-ELECTRONICS,2025-10-10,124.2
SKU-004-ELECTRONICS,2025-10-11,146.8
SKU-004-ELECTRONICS,2025-10-12,149.1
SKU-004-ELECTRONICS,2025-10-13,170.3
SKU-004-ELECTRONICS,2025-10-14,150.7
SKU-004-ELECTRONICS,2025-10-15,157.8
SKU-004-ELECTRONICS,2025-10-16,105.6
SKU-004-ELECTRONICS,2025-10-17,132.4
SKU-004-ELECTRONICS,2025-10-18,127.7
SKU-004-ELECTRONICS,2025-10-19,142.9
SKU-004-ELECTRONICS,2025-10-20,162.0
SKU-004-ELECTRONICS,2025-10-21,141.7
SKU-004-ELECTRONICS,2025-10-22,126.8
SKU-004-ELECTRONICS,2025-10-23,129.4
SKU-004-ELECTRONICS,2025-10-24,107.6
SKU-004-ELECTRONICS,2025-10-25,128.7
SKU-004-ELECTRONICS,2025-10-26,158.4
SKU-004-ELECTRONICS,2025-10-27,143.1
SKU-004-ELECTRONICS,2025-10-28,161.9
SKU-004-ELECTRONICS,2025-10-29,119.9
SKU-004-ELECTRONICS,2025-10-30,123.4
SKU-004-ELECTRONICS,2025-10-31,120.1
SKU-004-ELECTRONICS,2025-11-01,112.8
SKU-004-ELECTRONICS,2025-11-02,153.4
SKU-004-ELECTRONICS,2025-11-03,133.9
SKU-004-ELECTRONICS,2025-11-04,162.1
SKU-004-ELECTRONICS,2025-11-05,149.5
SKU-004-ELECTRONICS,2025-11-06,110.9
SKU-004-ELECTRONICS,2025-11-07,118.2
SKU-004-ELECTRONICS,2025-11-08,125.7
SKU-004-ELECTRONICS,2025-11-09,124.9
SKU-004-ELECTRONICS,2025-11-10,139.3
SKU-004-ELECTRONICS,2025-11-11,143.0
SKU-004-ELECTRONICS,2025-11-12,129.4
SKU-004-ELECTRONICS,2025-11-13,132.3
SKU-004-ELECTRONICS,2025-11-14,110.3
SKU-004-ELECTRONICS,2025-11-15,120.1
SKU-004-ELECTRONICS,2025-11-16,149.4
SKU-004-ELECTRONICS,2025-11-17,157.8
SKU-004-ELECTRONICS,2025-11-18,140.0
SKU-004-ELECTRONICS,2025-11-19,131.3
SKU-004-ELECTRONICS,2025-11-20,109.5
SKU-004-ELECTRONICS,2025-11-21,113.4
SKU-004-ELECTRONICS,2025-11-22,100.5
SKU-004-ELECTRONICS,2025-11-23,119.2
SKU-004-ELECTRONICS,2025-11-24,158.2
SKU-004-ELECTRONICS,2025-11-25,134.6
SKU-004-ELECTRONICS,2025-11-26,114.9
SKU-004-ELECTRONICS,2025-11-27,122.0
SKU-004-ELECTRONICS,2025-11-28,139.8
SKU-004-ELECTRONICS,2025-11-29,138.2
SKU-004-ELECTRONICS,2025-11-30,145.5
SKU-004-ELECTRONICS,2025-12-01,147.8
SKU-004-ELECTRONICS,2025-12-02,164.5
SKU-004-ELECTRONICS,2025-12-03,149.4
SKU-004-ELECTRONICS,2025-12-04,119.3
SKU-004-ELECTRONICS,2025-12-05,111.4
SKU-004-ELECTRONICS,2025-12-06,127.8
SKU-004-ELECTRONICS,2025-12-07,147.5
SKU-004-ELECTRONICS,2025-12-08,146.6
SKU-004-ELECTRONICS,2025-12-09,136.9
SKU-004-ELECTRONICS,2025-12-10,121.5
SKU-004-ELECTRONICS,2025-12-11,99.0
SKU-004-ELECTRONICS,2025-12-12,112.3
SKU-004-ELECTRONICS,2025-12-13,129.8
SKU-004-ELECTRONICS,2025-12-14,125.0
SKU-004-ELECTRONICS,2025-12-15,137.7
SKU-004-ELECTRONICS,2025-12-16,154.5
SKU-004-ELECTRONICS,2025-12-17,118.8
SKU-004-ELECTRONICS,2025-12-18,121.1
SKU-004-ELECTRONICS,2025-12-19,102.1
SKU-004-ELECTRONICS,2025-12-20,102.9
SKU-004-ELECTRONICS,2025-12-21,145.3
SKU-004-ELECTRONICS,2025-12-22,155.7
SKU-004-ELECTRONICS,2025-12-23,145.7
SKU-004-ELECTRONICS,2025-12-24,128.2
SKU-004-ELECTRONICS,2025-12-25,134.3
SKU-004-ELECTRONICS,2025-12-26,112.3
SKU-004-ELECTRONICS,2025-12-27,117.3
SKU-004-ELECTRONICS,2025-12-28,144.6
SKU-004-ELECTRONICS,2025-12-29,161.7
SKU-004-ELECTRONICS,2025-12-30,147.9
